mass,speed,volume
9.789601166411163735e-01,6.340984837939348751e+00,-6.436627582531158076e+00
-1.026531034354174921e+00,7.369653227667035011e+00,-8.527081639470660335e+00
-3.606511366303467581e-01,4.814981124127606371e+00,-8.172523514722101368e+00
1.906245825986231379e-01,6.592440395542949361e+00,-6.146916187860047565e+00
-1.512853621149720662e-01,6.870513443215882532e+00,-7.554608063961821607e+00
-2.398332312268235622e+00,6.416215050642263940e+00,-6.424535917981101463e+00
1.460901015884187526e+00,6.811194359049199676e+00,-8.007088617627884375e+00
-5.664707093091791990e-01,5.641276167373110439e+00,-6.414537514541667207e+00
1.065569867669905024e+00,7.407336803067555486e+00,-6.007830717868900550e+00
6.134906171835821653e-02,6.891115149403620244e+00,-8.604782043625899490e+00
8.274036994647079868e-02,7.431820958497303842e+00,-7.580296018428491323e+00
1.366784823131318438e+00,6.260154333190756759e+00,-7.820360698762330642e+00
-1.360381886249924399e+00,6.368983477388982628e+00,-6.753363878302734769e+00
9.351117471446666052e-01,5.712490481545014376e+00,-6.536970393136028790e+00
2.315122923994229254e+00,7.840750634749264592e+00,-7.505287242848422302e+00
8.766130355967460819e-01,6.942370824040144051e+00,-9.002106691530052274e+00
6.036541796506280644e-01,6.673224853319604577e+00,-6.586703174482617662e+00
7.541030675696541730e-01,6.895749034840916281e+00,-7.887620788411703110e+00
2.102438144048970781e+00,6.148722517640242913e+00,-8.780152300140995791e+00
-7.869309427710884375e-01,6.202410509015505724e+00,-7.520120074510991515e+00
-2.319364358729007480e-01,6.387846641947096060e+00,-7.713465386892606190e+00
4.105312054299475877e-01,8.445139794415567280e+00,-7.651746511132689221e+00
4.185271857538159779e-01,7.035756101407249830e+00,-6.996736176866610535e+00
1.756980801052576924e+00,7.485881797713308750e+00,-6.104937440149942773e+00
2.264172299686987855e-01,6.516495000650253111e+00,-8.098384364838487670e+00
-1.008929286482613374e+00,7.444538948139997281e+00,-7.528218008228830804e+00
3.505413152866700965e-01,7.319418923009855860e+00,-8.484651346458942811e+00
-8.594938930281746936e-01,4.862638335924058808e+00,-6.523289143265536438e+00
3.433720928513905868e-01,5.108568479304128829e+00,-6.056545596375570994e+00
2.514289373505690928e-01,5.673187038750675093e+00,-7.470926596986414481e+00
-1.412673650925259317e+00,5.170649944904319284e+00,-5.057456372628313268e+00
3.553078769817274996e-01,6.740518974129671825e+00,-5.936917021836431552e+00
-1.615224416949969433e+00,5.810026491090917844e+00,-8.038217184567260531e+00
8.322281108085541890e-01,7.041960646251482103e+00,-6.810080124264588974e+00
1.546173414056733364e+00,7.515343705208339387e+00,-7.730270602314481820e+00
8.272382818506303082e-01,5.271729835618745419e+00,-7.030116433869751269e+00
5.586736187142923860e-02,8.410299977199516164e+00,-7.603835486495059470e+00
2.893734687044380305e-01,6.162896226767007768e+00,-8.005420236584171789e+00
-2.806066516841268399e+00,4.211504004458442196e+00,-7.884998110079532552e+00
-1.409365276169221859e-01,7.038657008528748094e+00,-5.247013923363395449e+00
-2.535216270552781426e-02,7.751908577993340543e+00,-6.719183565175542938e+00
1.842635691568234702e+00,7.068003111930438287e+00,-5.129750954009733022e+00
2.221277371674156953e+00,7.003855479080756119e+00,-8.226287424736826281e+00
-1.151276480272447555e+00,6.805398677092274973e+00,-7.883608856626143080e+00
-9.044089425516637082e-01,5.939861843435897626e+00,-6.772099496585772371e+00
1.427405176849541268e+00,7.181477331855711910e+00,-6.561955882765788672e+00
7.326706136599879793e-01,7.212593664281860661e+00,-8.460155830838870017e+00
-6.734825835962796048e-02,7.174112007736026975e+00,-5.716087132334191523e+00
7.526161683237225786e-01,6.410125264799121148e+00,-5.923527318478135406e+00
1.725725983575639111e+00,5.213985543786389343e+00,-7.866300416325724854e+00
-8.143811189359965175e-01,6.841505819566781277e+00,-6.371431440906346388e+00
-4.852255173372388986e-01,5.387427528639424423e+00,-8.464158803105558349e+00
5.076377903258512125e-01,6.585179144737623780e+00,-7.342731991032374950e+00
6.391919223661806093e-01,6.399211812238590369e+00,-6.827718595408168945e+00
-9.706855590740365303e-01,6.122214720978424118e+00,-7.041787558394790203e+00
-9.220331952094135142e-01,7.122731061771339967e+00,-8.455454691951805657e+00
1.844676830120282496e+00,8.517474695921766425e+00,-6.785061891606072315e+00
3.340331212940723660e-01,6.350836850946281587e+00,-7.292139483620592166e+00
-1.393811891656547841e+00,8.592299265531044838e+00,-6.663509371760050648e+00
5.696344896220056908e-01,5.919222869177162671e+00,-8.024456465996737009e+00
-2.259419931467066434e+00,4.994595709185194465e+00,-7.637018019496608190e+00
7.460253159152039348e-01,7.304488429909873126e+00,-5.075152763604795503e+00
-1.864378468546239676e+00,3.011172518259133568e+00,-7.735855909042241407e+00
-1.475402704380200269e+00,6.091117821463471138e+00,-7.112283716201025285e+00
1.431777702499540394e+00,8.750657819543604887e+00,-9.835996258857012009e+00
-1.817221011437841094e+00,5.730469497516755162e+00,-6.560292715372384009e+00
3.904865067644729404e-01,6.848123752532226050e+00,-8.084491772673912280e+00
-1.439711199925607810e+00,7.523044753002489315e+00,-7.694934939343230695e+00
7.059145749124349223e-01,6.546865426222581164e+00,-7.395932894818272985e+00
3.952880937635068204e-01,7.467533137782795372e+00,-8.027946997779942251e+00
1.804790362022676287e-01,6.214455283709840572e+00,-6.505896428023458355e+00
-7.093477994173704726e-01,6.957487635127812098e+00,-7.044150041279685581e+00
-9.504705379978430901e-01,7.980206109168400452e+00,-7.279166157163319717e+00
8.390268601731056819e-01,5.565048629700820371e+00,-8.025280246587474409e+00
5.928592353527867287e-01,4.667237906182093887e+00,-8.602846554034771387e+00
3.007071121885097620e-01,7.547537916218427512e+00,-7.782367180873478674e+00
-8.096904298150476853e-01,6.418431532381295490e+00,-7.339651657880753355e+00
6.735306341213589398e-01,8.297837246025249414e+00,-6.024263001247585514e+00
2.172784175948947460e+00,9.187853924521570903e+00,-7.112200185749679271e+00
2.109936530568318869e+00,7.087350283369143966e+00,-7.358477843637574622e+00
-6.643506431964490977e-01,5.450008730447352789e+00,-6.384401705955892403e+00
-1.641799119136502449e+00,8.518159992931913393e+00,-6.496602308979498197e+00
-7.328197109491108030e-01,6.393684373267103815e+00,-7.140863633626044482e+00
3.026071675727642907e-02,7.783436521147928389e+00,-7.698475567862565150e+00
2.162988888655326125e+00,6.699680492691609146e+00,-6.862140126442959343e+00
1.266692809974658829e+00,8.442040975345355136e+00,-7.263297432800181141e+00
4.600414512600143890e-01,5.992073120869468639e+00,-8.928624518143246647e+00
-3.455282343835438530e-01,7.277821704057276797e+00,-6.257498656903522694e+00
-2.160052756024126719e+00,6.658301202629113291e+00,-8.518965711401477847e+00
-1.153364860526454178e-01,4.163263400803369763e+00,-5.889523350161965709e+00
-8.763885190564608685e-01,7.954028686042093454e+00,-6.134069774240543005e+00
-1.878916584481076513e-01,5.361792131745223067e+00,-7.017066219492658519e+00
6.166125741366806912e-01,8.384109766035305000e+00,-6.955304913267484679e+00
6.724470441708699786e-01,8.389097969415294287e+00,-7.270706270072761157e+00
-1.109587179669623280e+00,6.320658590502224783e+00,-6.639901453782980134e+00
6.381704146307866088e-01,7.364261848781759490e+00,-4.819139882749546189e+00
-5.976301442163156619e-01,8.193567474801040973e+00,-8.142604484225262951e+00
-6.297645172247755552e-01,5.366071973144083351e+00,-7.376270307668834292e+00
6.119901628606372324e-02,6.804194259508505205e+00,-6.147132433781151484e+00
-6.935039470572232911e-01,5.832715820256987094e+00,-6.148008328126711497e+00
5.259937972932675621e-01,6.849796124071784398e+00,-8.488168731366094732e+00
2.056581805973817234e-03,6.616205866848863693e+00,-6.318983635738957716e+00
2.903130259228092203e-01,5.654919991939215684e+00,-6.080228546310540771e+00
-6.133028381253612382e-01,8.270836559578974345e+00,-6.889941916488821150e+00
-1.616941732268950993e+00,5.355949183076097242e+00,-7.390449191382819194e+00
5.832091423371298378e-01,6.900892938052972880e+00,-6.505597010435410610e+00
-6.177667702174225450e-01,7.386432193227444820e+00,-8.794181074445063473e+00
-2.950481412752531396e-01,4.386515666333344221e+00,-7.086440777397390534e+00
2.764832635191033505e-03,6.566475950108242365e+00,-5.280867473435638004e+00
-7.407192781367810674e-02,7.434800167937638982e+00,-8.077348636475498722e+00
6.912427032516877956e-01,5.919015947448011516e+00,-6.972623456672968345e+00
1.992888931052536172e+00,9.372317635937209346e+00,-6.664511078244711229e+00
1.225301060180779222e+00,6.735900702600643442e+00,-9.006259968011104178e+00
-7.938029442847904793e-01,8.007525919135110470e+00,-5.802054225144653188e+00
1.418793121352426523e+00,8.468189856940872673e+00,-6.104075506746871049e+00
-1.289457649062899058e+00,6.207673824691593900e+00,-6.061033693067355621e+00
-7.781762517405905744e-01,6.468099901988086486e+00,-7.308712800667839460e+00
-5.259066331324886434e-01,5.715053680018469251e+00,-1.021595433405345332e+01
4.208285464403745957e-01,5.809971903863005771e+00,-7.722972319933475660e+00
2.954165940617006214e-01,5.423259568388155927e+00,-6.779767612362222806e+00
-3.616987345381338370e-01,5.773510265214640391e+00,-8.066699119143347474e+00
-1.505789081769849602e+00,5.019681891174868404e+00,-7.514444035072734174e+00
1.844131401694806272e-01,5.434220038584760104e+00,-8.593879994784948906e+00
-6.809402987257119344e-01,4.711708118972039117e+00,-7.722551127541684046e+00
1.750517131397910098e-01,6.010915877836223942e+00,-8.576492841582098237e+00
-8.617880734149065136e-02,6.848002427133045522e+00,-7.207514428561723641e+00
-1.675797214402605873e+00,8.609159667647347192e+00,-9.714771139682873979e+00
-6.827383494705246969e-01,7.881542547096758611e+00,-9.600954966617251785e+00
-2.387741664952912402e+00,5.782799365109301704e+00,-8.500503023950939152e+00
1.473374773604406496e+00,7.210514734389151137e+00,-6.350780353580123716e+00
9.114004042190935184e-01,7.153961752848274180e+00,-7.654160841774457325e+00
-1.076779604066444129e+00,7.023728422292563778e+00,-6.625085679224715030e+00
3.291148303071586567e-01,8.637577312748588199e+00,-6.308425435748514332e+00
3.127264770894943036e-01,6.979063065164165636e+00,-5.496340490171746751e+00
-3.133517298562250863e-02,6.708608272502701197e+00,-5.544963816096851517e+00
-7.808685641887600504e-01,6.918305290595903934e+00,-8.010066256975003185e+00
-2.179336943090202539e+00,6.617452603372137254e+00,-7.893160390279926553e+00
-4.558057762697750870e-02,6.295472097870711714e+00,-6.827064639692863146e+00
3.054047421323236589e-01,4.866827743205660362e+00,-8.614177073550649766e+00
-2.513897841030394986e-02,6.142424050733277241e+00,-7.003715647658993682e+00
-9.163282517777252556e-01,5.448551880642495959e+00,-7.477055150039254805e+00
2.924671216231877202e-01,7.786488795493626824e+00,-7.233090623609640168e+00
2.894559495561931373e-01,6.465811051068476978e+00,-5.644017739394755928e+00
-7.794121545792578876e-02,6.377297097993250397e+00,-6.672428403564457433e+00
-1.247875400946172775e+00,7.543809160928679702e+00,-7.345438208368754829e+00
-1.973710096289673199e+00,6.866101087527873403e+00,-7.002571638457014913e+00
1.797823265796578140e-01,6.060109548589199591e+00,-7.445051326666465741e+00
-1.679894606228684584e-01,5.118838873900265263e+00,-7.812518290504820939e+00
1.297679897525224613e-01,7.325900169904804748e+00,-5.723478124045962900e+00
9.943480726099609424e-01,6.491102224245627994e+00,-7.270711141291665847e+00
-2.116072112599513222e+00,5.624120302733424559e+00,-7.047941820023106985e+00
3.850104083676647582e-02,6.024887996081397468e+00,-7.283731772945309935e+00
-1.369950846259488042e+00,5.951992763843257706e+00,-9.528667311999010181e+00
-1.776890860107573022e+00,5.896710916674919645e+00,-8.050417221106306087e+00
7.259842712043509949e-02,5.760076779987871376e+00,-5.413828921799240135e+00
-4.689670061958381986e-01,7.939822717903584959e+00,-8.707189756656381618e+00
-2.106649115120919624e-01,6.483097688157974936e+00,-7.027635106517487351e+00
2.826723907464144259e-01,7.651147555849167503e+00,-7.862728766586748463e+00
-5.777082301305158651e-01,6.218797961686619580e+00,-8.460127682709353891e+00
-1.641297868311420993e+00,7.951220176505715109e+00,-6.246744086972245036e+00
-4.407504179110839360e-01,6.744638088515556795e+00,-8.328606551999968133e+00
8.704251283792883154e-01,8.304126097378143001e+00,-7.905330225141978140e+00
-1.214401098619841468e+00,5.521186012124879028e+00,-7.723210610914537533e+00
-6.884777713539675936e-01,6.469910259974479771e+00,-7.057402339361996013e+00
1.344913435726587947e-01,7.231176078126747342e+00,-7.281442616604770990e+00
-2.045975957982522964e+00,4.931988054829753665e+00,-9.225116364911157163e+00
-5.589195483240435580e-01,7.379636232949580155e+00,-6.600503586870545725e+00
-1.203876405660652349e+00,6.392759418917346892e+00,-6.134790752355805843e+00
1.680929888686142126e+00,8.309435540058899505e+00,-6.813695853114105638e+00
-7.336492623613306563e-01,7.257044081262135293e+00,-7.413812512804451416e+00
4.285405801633800360e-01,7.295456350747073770e+00,-7.525165361151281651e+00
8.717998011575001094e-01,6.454262604851320972e+00,-6.709133154835824620e+00
-2.418132913780481896e-01,6.610825052362627297e+00,-5.803714336484803837e+00
2.370963389252485620e-01,6.428703734160664318e+00,-7.025555528533932836e+00
1.478711964230791098e+00,8.085269363505092954e+00,-7.459740385739254798e+00
9.332166342481018617e-01,6.199837646783527667e+00,-8.675955527758571151e+00
6.074947568698756406e-01,6.886724537579747007e+00,-3.783960748746813429e+00
8.885130098904052698e-01,7.723033974773655608e+00,-8.830448225367089066e+00
9.487779759025884996e-01,4.650652267190640288e+00,-6.765913882740184349e+00
-2.187955738796477423e+00,5.122323999898521052e+00,-8.614523089059298755e+00
6.049280829735467213e-01,6.789306082459527936e+00,-8.771376204785092057e+00
-2.198268190446229120e+00,6.757128029988041185e+00,-8.697248212369007803e+00
2.704396250072402252e-01,6.985702037508716877e+00,-7.892548691576605435e+00
-1.082958413189200719e+00,6.851824909800163788e+00,-9.200047941654107220e+00
-2.381753727163708589e+00,7.501896406988339372e+00,-8.449293431300459289e+00
-2.547891129231985574e-02,8.604722789409024131e+00,-6.689238241153296904e+00
-2.123461965272875229e+00,8.577343445903832020e+00,-7.766263652214681734e+00
-6.979813770104409398e-01,7.026606455701243092e+00,-7.266699573361231401e+00
4.978642668299532170e-01,7.106982594997483638e+00,-8.285095256884574155e+00
1.538442001147651395e+00,8.330206843158133978e+00,-5.942134669131164948e+00
-1.423076610320437529e+00,6.324041184054522979e+00,-6.218979980719446132e+00
1.025804674746468304e-01,5.908706340970374171e+00,-7.936648277804824403e+00
2.632872552447148018e-01,8.696302482296003333e+00,-9.137484638249656399e+00
9.271410288622963236e-01,7.150158420494554967e+00,-6.630934282523317513e+00
-4.840257306150377303e-01,6.278044314569426021e+00,-9.703313722422272747e+00
-2.506437076942164222e+00,5.106596012730153511e+00,-7.794034134445117168e+00
6.343355720639320960e-03,5.616245417131976225e+00,-8.048106559296201112e+00
-7.088519539295837779e-01,6.081219163866411925e+00,-8.364718347469910498e+00
7.466839947714191128e-01,7.153881583111242115e+00,-5.632664109752575143e+00
-1.505643002583353818e+00,6.696313828172945293e+00,-7.202189257075892748e+00
-4.268386603148394687e-01,6.670670779970715003e+00,-6.983886612344420541e+00
2.068783320276925131e-01,6.966140957247143994e+00,-8.255936847505337184e+00
-2.756489323126837032e+00,5.720008315387002718e+00,-5.834819615991417407e+00
1.164460938124683431e-01,6.456670623763970163e+00,-5.876196435917135474e+00
-9.035960995607192348e-02,5.283994654591883666e+00,-8.581521042824961754e+00
-8.848641699244682579e-01,6.554773213132749632e+00,-8.745703946495581249e+00
-1.232799962996792065e+00,7.841164979452734940e+00,-7.411772058870652380e+00
-1.526087974328303787e+00,7.396885358854338399e+00,-7.057908592951060989e+00
1.469406474304368215e+00,7.921655019776538964e+00,-7.402226246055024106e+00
1.621651482316584181e+00,6.282742908207450405e+00,-8.729530701498013912e+00
-7.318475086885765091e-01,6.145201136063382030e+00,-8.431249555159251230e+00
-8.191121401012142478e-01,9.053276668416605943e+00,-8.227354369910813148e+00
4.679233447827272352e-01,6.385043123593849401e+00,-8.441061447789627081e+00
1.244704844536537180e+00,8.076220117478795757e+00,-7.766120282384072482e+00
1.207504681179538020e+00,7.523934167015531749e+00,-7.189605258129956766e+00
1.158531581472801220e+00,4.874929617585252117e+00,-6.551963229583209980e+00
-2.856938298855230318e+00,5.752764115662694522e+00,-6.999622386948665564e+00
2.264730515943537692e-01,6.689617106836902138e+00,-7.744795608194912973e+00
-1.180834574190338548e+00,7.425299999396835382e+00,-7.221088698748706847e+00
-1.684215685190187939e+00,6.006746600986138773e+00,-8.193795958303660143e+00
-2.203136736683661834e-01,4.221700268888291419e+00,-7.614720697017376416e+00
-5.494346417392288462e-01,6.646828676361618449e+00,-7.391642446181950987e+00
-1.635935318623041423e+00,7.528984788064311928e+00,-6.340668555015752439e+00
9.253767764484366332e-01,6.619357885258448704e+00,-8.488848707048809672e+00
6.268965370421768490e-01,6.549237319453031780e+00,-6.644175871717235005e+00
-4.384843921839662317e-02,6.335691158674350731e+00,-7.395579027732631872e+00
-5.606536695704720241e-01,7.217958454434583615e+00,-7.695761334734820380e+00
-9.387047637963163993e-01,6.986859854873785913e+00,-8.443235624307563469e+00
1.126534132026785207e+00,7.388504921852538487e+00,-7.922521406810344224e+00
3.068037025185341160e-01,7.573415298507438997e+00,-6.493247712866422994e+00
8.507639418428218914e-01,7.490606932798003825e+00,-7.057427869667826315e+00
-2.407219270865351923e+00,7.239226050139111912e+00,-8.355259452371026185e+00
-1.121360889283399498e+00,6.104796688276906913e+00,-7.168540596846906254e+00
1.840537886209933083e+00,1.037861162495185319e+01,-6.313451166008164250e+00
4.540926000517281347e-01,7.266630543271571874e+00,-8.009297198511744043e+00
-1.394060427752225717e+00,6.640967670915097543e+00,-8.349305875105359931e+00
-1.234347253700591507e+00,8.181640988664321767e+00,-7.956684174862160397e+00
-1.964183228903010114e+00,6.995151951291919801e+00,-7.938471136382669435e+00
-8.014745229225763712e-01,5.913370559780810609e+00,-7.608880579322990556e+00
9.154735234548649903e-02,7.620977316973854165e+00,-7.436171626706661542e+00
1.818573899219693368e+00,8.503208496761319068e+00,-7.948240648982586976e+00
2.078185233560212897e+00,7.242676199212390920e+00,-7.286862693014297676e+00
6.378341593991161407e-01,6.245540597812462735e+00,-5.885748703506434865e+00
-1.348761489074105757e+00,6.927163989987950465e+00,-8.317855811265296495e+00
-5.748079356885349434e-01,1.028151093202067656e+01,-5.475599068091356436e+00
-3.993181375121083176e-01,6.356191397298457169e+00,-5.884430609410296498e+00
5.000514286076228609e-01,6.210870504712959317e+00,-6.075715011158728807e+00
-2.565930752199095277e+00,6.065158344687209713e+00,-6.999150707081519762e+00
1.395646784287506881e+00,7.945628663256943724e+00,-8.366604760799910778e+00
-1.330001729409968414e+00,5.585122832635505574e+00,-5.589340254267336050e+00
-1.687226792446992807e+00,6.883979049378835313e+00,-8.698032077046361721e+00
-5.957644779607118579e-01,5.486937833024028599e+00,-6.619497261287528467e+00
1.034010855967119502e+00,5.356197085530349788e+00,-6.889048956231111909e+00
1.280755643487947903e+00,8.642231591746455166e+00,-6.928305011526668444e+00
-1.880482014928005707e+00,5.335920468224200519e+00,-8.479794590312408786e+00
2.384718055663000436e-01,4.562076603320067036e+00,-8.545157421413367871e+00
2.066098729361186326e+00,4.573759747473353343e+00,-6.223495606868062247e+00
-1.075018877701335196e+00,5.358163233738574505e+00,-7.374454735855834109e+00
-1.832541475715079859e-02,6.891427747547451688e+00,-7.921185145720582632e+00
2.469300800660820805e-01,5.022089252153845607e+00,-6.848381698867916256e+00
5.262018981668006856e-02,8.677964767025551751e+00,-4.249433746680127300e+00
1.507434693039831908e+00,6.871252945978147508e+00,-7.919153904212040906e+00
-1.059042565521791435e+00,5.240524301447051059e+00,-7.915661697364351213e+00
-1.847248951343528400e+00,6.261854000606636994e+00,-6.238403492244726678e+00
-3.639771308795997085e-01,6.461395160463244025e+00,-6.404316231291646844e+00
-1.311685683900592814e+00,7.606160977598007911e+00,-9.183009021111114834e+00
-4.791117547951816991e-01,6.700609622305480961e+00,-8.948769962307526527e+00
7.299942708117741486e-01,4.397110429402419918e+00,-8.133897810667297890e+00
4.734150620294544920e-01,8.259648263817283009e+00,-7.718900950238795744e+00
-1.972206475924480173e+00,6.743329703013587917e+00,-6.738487898921446728e+00
1.500593301890182252e+00,8.237577034815338095e+00,-6.208699788811264497e+00
2.007956497468316837e+00,7.645485270262770250e+00,-7.607729042545614107e+00
1.542372801323297793e+00,7.901952506979743163e+00,-6.155850514972855514e+00
1.193908692516128855e+00,9.029071368433324807e+00,-5.823888159994059954e+00
1.538116932267704406e+00,8.226477512253541846e+00,-6.252578409722659103e+00
3.638634331381689346e-01,7.020991611713662373e+00,-6.179135374468830655e+00
3.857516085850970500e-03,8.154749768865073634e+00,-6.935032266609891138e+00
-9.326101697481524733e-01,6.731121487506082524e+00,-6.393824502251588271e+00
4.386754426074459534e-01,7.544855189502314374e+00,-8.509961627683088281e+00
-2.262673259253740743e-01,6.117971095194360664e+00,-6.107035893483075739e+00
1.215717653578715085e-01,5.568783207451060591e+00,-9.469715272922686111e+00
1.139318988318257952e+00,7.874689497226958323e+00,-7.466163330987437341e+00
6.119497021617819055e-01,6.671081901806211079e+00,-6.674935059815355842e+00
8.769088296113796144e-01,7.271437887822509438e+00,-6.018749229358164143e+00
-7.257999825695728990e-01,8.503284158478058075e+00,-6.231252290020975693e+00
-2.158183098435770386e+00,5.876180548608632037e+00,-7.311110065745637598e+00
2.074550544641316829e+00,6.737672910529626691e+00,-9.094613851697770812e+00
-6.429582260561885754e-01,6.262125455680975783e+00,-6.023496464854507515e+00
-9.405579264552163532e-02,7.735816725192617760e+00,-6.627736300620403753e+00
-1.255885419100059464e+00,7.825724109705518572e+00,-5.471729761943247006e+00
-6.343665311433097642e-01,7.733918573889675407e+00,-6.578784284943731464e+00
-6.823650343889462455e-01,6.051372170335180378e+00,-7.834913593715609359e+00
-1.413430325092548678e-01,7.637218064243731064e+00,-7.994880253645192170e+00
2.102399965737131282e+00,9.132388890795816394e+00,-9.422363889415864335e+00
-6.324949153922575507e-01,6.941540406045368705e+00,-5.561889955337564473e+00
-1.716974720316988945e+00,6.633560981120311340e+00,-8.153565264909021337e+00
2.025739670067817855e+00,7.905850621402723988e+00,-7.730063987747652909e+00
4.409821428968869750e-01,9.613364209484734246e+00,-5.976586480693146797e+00
2.574481942919567778e+00,6.795337672273792151e+00,-7.870880838836956883e+00
9.928488652553435490e-01,7.534227421224118260e+00,-7.035109720993355964e+00
7.367729314323645529e-01,7.523745221974052377e+00,-8.122521422321778317e+00
-5.385116367530897730e-01,5.180716317374432833e+00,-7.085241341201274246e+00
-2.306951940672878454e+00,6.430027232373866752e+00,-8.105753909754717768e+00
-8.459145499203611918e-01,6.924446592971055026e+00,-6.815821284056378992e+00
-6.458898789819220720e-01,7.094011613502454239e+00,-7.679320635471654555e+00
-1.624169200239115041e+00,7.278536336715177413e+00,-8.858536209305455600e+00
1.321110317047267779e+00,8.286119271136202613e+00,-8.484936097666290422e+00
9.027493596644444729e-01,5.788872580094858833e+00,-7.175189788357037024e+00
-2.006076833811540894e+00,6.246435048491101760e+00,-8.254249479106473331e+00
-9.684698640613480514e-01,6.756524546183818813e+00,-6.916344169439022416e+00
6.264682444741420664e-01,9.370414169898104717e+00,-7.731275586172372094e+00
4.551477341691604339e-01,6.980920721633967929e+00,-6.635868797001024610e+00
6.078901200728492604e-01,6.428170510176453689e+00,-5.605238403977953254e+00
-4.881840113227475797e-01,4.916523773579889678e+00,-5.792239500513157502e+00
1.089129788004293165e+00,6.839073219036704288e+00,-8.534037793929103444e+00
1.191864756340190068e+00,6.963596231033382544e+00,-9.137009010388521091e+00
-7.721778937434434220e-02,7.409523721667955698e+00,-7.228379538298478124e+00
5.563196293172321116e-01,5.937963053876292641e+00,-7.463054733267437513e+00
-6.263761536079395786e-02,6.261534570706636771e+00,-6.678064473654488076e+00
-8.759786432542105983e-01,7.162106937150266361e+00,-8.103331907568131598e+00
-1.413513426899428937e+00,7.993030719547554952e+00,-7.273967752803636166e+00
2.649967627010882953e-01,7.226727874133547225e+00,-6.385481289331791821e+00
-2.810761885391275805e-01,5.457244929363893604e+00,-6.144305449217140946e+00
-2.563068051579481921e+00,7.520379625364615350e+00,-8.383944175098770657e+00
-7.448653079225563411e-01,5.703299411281291142e+00,-9.593565069218598751e+00
2.647942998709382212e-01,5.795345657099265857e+00,-5.396856265877724823e+00
-4.562164027664722954e-01,4.232222936611042208e+00,-6.938814278652087886e+00
-3.880875521353236435e-01,8.382867492497874551e+00,-5.645013879562242209e+00
1.797393687469831747e+00,1.077846126751460787e+01,-6.567086151746263312e+00
-6.427076654704892977e-01,8.499451317365551262e+00,-8.141974942752129962e+00
1.590170207962084414e-01,6.960878480645494193e+00,-6.914866490540995336e+00
-1.192143046543669760e+00,5.268204856793120783e+00,-7.234816663970484285e+00
-2.217590198955004865e+00,6.115139242547057208e+00,-9.215807847943782605e+00
8.014874468073784897e-02,6.899215845672025615e+00,-8.979253617334515880e+00
4.819817042052694234e-01,6.010451395565034716e+00,-7.176050310046511171e+00
-2.135806449206824886e-01,6.922786157737697899e+00,-7.845129772248469635e+00
-1.640633841171611207e-01,7.685979667003268290e+00,-6.976591743272525292e+00
1.439758048670526369e+00,7.410723307989126596e+00,-5.922930889891116379e+00
-8.118416363750733389e-01,6.073162110941885850e+00,-7.623197595096210755e+00
-2.798642190264665874e+00,4.753056943149416291e+00,-5.712229452900455584e+00
-7.176471747128037038e-01,7.160307997667576529e+00,-7.342289062906003139e+00
-1.072017472426745194e-01,7.405306239269784818e+00,-7.576395408629005068e+00
-1.084582785858223986e+00,6.174104484287799899e+00,-7.728115516859753953e+00
3.777665562039556058e-01,7.048111480307627019e+00,-7.222532681056195614e+00
-1.266894712350530749e+00,6.242220749022525439e+00,-7.575853996289885650e+00
4.167946123408132753e-01,6.184151328169632755e+00,-9.278097986411266263e+00
-5.371364958274926771e-01,8.300940695327309271e+00,-6.251042709359115435e+00
8.458699974165654334e-01,5.672965199315012974e+00,-7.660800727492615536e+00
2.624952449171012780e+00,9.262948498389953045e+00,-6.542286672660519109e+00
-1.264328579487476123e+00,8.439797488697900363e+00,-5.878367323051993942e+00
1.462822066944292398e+00,9.854128876814264970e+00,-7.149903239242185293e+00
-2.525690351698491320e-01,7.940959880960333450e+00,-6.334078936906818669e+00
-3.187606464682849472e-01,7.182104845747051769e+00,-6.743522533905569993e+00
1.033376351669155202e+00,5.932758938356152534e+00,-5.468100935675218821e+00
2.519550562422592677e+00,6.619895404078539158e+00,-6.742098951917017580e+00
6.866332216544146494e-01,7.883013899243576539e+00,-5.719254011332396637e+00
4.252150081919349178e-01,7.357557607309002989e+00,-8.239326653202709849e+00
1.236805293714094089e+00,6.133296126299454087e+00,-5.712643099789145751e+00
9.946926689772916941e-01,7.918557561324490734e+00,-8.225340851689345811e+00
1.806845048691093636e-01,6.872609478530667282e+00,-8.569539368555822989e+00
-5.118294132829706022e-01,3.675636208894432322e+00,-7.826800775164295843e+00
5.555230927976438915e-01,7.021658736116938471e+00,-9.366352972570247459e+00
-1.141620743758857554e-01,6.916629894592705163e+00,-6.178861949717449065e+00
-1.080143271706847319e+00,6.328079897157945055e+00,-7.123879319951816669e+00
6.969044715400907197e-02,5.832572233216856361e+00,-7.063990252302151163e+00
3.903831597643711016e-01,7.540866572556999436e+00,-6.200566779712596954e+00
-6.293857784854939297e-02,6.476234015585628612e+00,-9.926528134655935531e+00
-2.358753788724184119e-01,6.811197928081566211e+00,-7.685106156680031830e+00
9.576431057425165427e-01,8.163262037115067926e+00,-6.074683633147949458e+00
1.460555243472048792e+00,8.145978478446446402e+00,-7.919955103915544470e+00
-8.912941030236747053e-02,7.778308122796454782e+00,-5.453707247578042150e+00
-3.525157109585779214e-01,6.127546954323667805e+00,-7.684549501864988308e+00
-6.991229703123373884e-01,6.752727912037483016e+00,-6.641049747243473966e+00
