C9,C10,C9p,C10p
-0.3074773,-0.09778094,0.08461805,0.05226667
-0.359224,0.03651902,-0.01640855,-0.1407808
-1.200488,-0.02205883,-0.0114544,0.003178644
-0.3628174,0.3982878,0.02958887,-0.2032078
-0.8985833,0.3655294,0.04147254,0.2177773
-0.06260938,0.279016,0.08434487,0.1138037
-0.1846529,0.3865118,0.2712068,0.1507622
-0.6943231,-0.0622535,0.1353328,-0.08194989
-1.097845,0.3469997,-0.02078534,0.09444646
-0.8949585,-0.07048255,-0.1055024,0.01718146
-0.7635457,0.08638498,0.06267644,-0.07663768
-0.7607516,0.1440831,0.2864681,0.00953925
0.04872066,0.3990609,-0.05807467,0.0913188
-0.1544505,0.01000468,-0.03850109,0.2204957
0.07720208,0.1777115,0.438239,0.1187714
-0.03580619,0.08255687,-0.05542001,-0.2454903
-0.1424995,-0.109689,-0.1127923,0.03091133
-1.098052,0.1457688,0.03077602,-0.02049008
-0.01387163,0.1858907,0.3414289,-0.02216247
-0.9831035,-0.09734123,0.3597824,0.1114282
-0.4401232,-0.01872592,0.4283763,-0.2232293
-0.4909007,0.1124555,0.1319933,0.2245895
-0.8005939,-0.1294497,-0.08340907,-0.1833942
-0.8528673,-0.05895555,0.1006404,0.07445186
-0.357454,0.2353784,0.4123789,-0.07183932
-0.6687583,-0.07673967,-0.06631422,-0.09033895
-0.5131391,-0.01831646,0.2685749,0.1440904
-0.4449744,0.2330342,-0.09394016,0.1415963
0.00639038,0.2792586,0.1088405,0.2253241
-0.4633643,0.1388852,0.3752505,-0.2447086
-0.9222168,0.2390177,0.1949279,0.06336501
-0.8716335,0.3609393,0.1410731,0.1559004
-0.8577359,0.3847595,-0.08275885,-0.02837703
-0.01943145,0.08647192,0.424764,-0.05476505
-0.7702275,0.2369367,-0.06290487,-0.04956775
-0.2526947,-0.1396928,-0.03277188,0.174112
-1.240964,0.1701147,0.05932586,-0.2425158
-1.072412,-0.04413467,0.2565581,-0.1782204
-0.4793896,0.09657347,-0.07240878,-0.05595512
-0.6090993,0.1792343,0.09794426,0.2350894
-0.5169563,0.2586308,0.03719943,0.1741689
-0.3267211,0.1268162,-0.03966521,-0.1932493
-0.8647131,0.01908951,-0.04131346,0.2376651
-0.6009023,-0.02267993,-0.01874404,0.239077
0.04787515,0.4287492,-0.1024532,0.1975982
-0.6711303,0.2926709,-0.05737056,-0.1848815
-0.9280197,0.477733,0.315938,0.002724497
-0.5314744,0.1629348,0.07368102,-0.139473
-0.1304129,-0.0402419,0.3236809,-0.1224704
-0.2165775,0.1698306,0.1406615,0.172411
-1.177768,0.3711059,-0.09923362,-0.1030224
-0.6179703,-0.1452531,-0.05915124,-0.04547568
-0.4288254,0.06230747,0.365775,-0.1747361
-1.144229,-0.1388141,0.3779511,-0.09086323
-0.4050882,0.2802437,0.1705959,0.09008268
-0.5411278,0.1661884,0.3232161,0.04080794
-0.7604984,0.005293752,-0.111171,0.1248757
-0.3082263,0.2206104,0.3637728,-0.1708856
0.08075259,-0.1439985,-0.08419954,-0.1425754
-0.2710879,0.4211467,0.3058444,-0.1074358
-0.34741,0.4387629,0.311496,0.1713598
-1.227651,0.003671046,0.3521526,-0.1449422
-1.240726,0.3489654,-0.02292268,-0.1168195
-0.9889734,0.4995624,0.1567814,0.07299339
-0.2733,-0.07518977,0.4366701,0.1421256
-0.757446,0.1535557,0.1406591,-0.1416212
-0.9208834,0.2455829,0.2281473,0.1694964
-0.4363966,-0.1276344,0.2602468,-0.006960777
-0.8968107,-0.134472,0.199813,-0.1881424
-0.8851816,0.03551508,0.204315,0.1555808
-1.031819,0.08528111,-0.01578018,-0.04984659
0.007759023,-0.1275211,-0.01308363,-0.1099493
-0.85289,-0.09348626,0.3977285,0.05139727
-1.063688,0.3442858,0.3073735,0.1249353
-0.2138437,0.04690223,0.2059758,-0.1136351
0.1105027,-0.0574817,-0.01546043,0.1120863
-0.01285154,0.3674016,0.2306497,0.2165123
-0.03525868,-0.09097119,0.1506039,-0.1389513
-0.3646988,0.1941789,0.02029071,-0.05636723
-0.448214,0.291472,0.03456069,-0.2490827
-0.9139066,0.1588054,0.31149,0.1649263
0.1498553,0.336474,0.07564879,0.1162298
-0.6221013,0.1328799,-0.1053867,0.1772482
-0.7040288,0.2866585,0.06472338,0.1501774
-1.190464,0.09464457,0.1243041,-0.09720437
-1.197963,0.3822338,0.2397275,-0.05547481
-0.454365,0.07294189,-0.1214455,-0.1345001
0.1135499,0.5121437,0.08298808,0.2027122
0.1470358,0.2379579,-0.07426589,-0.2035847
-0.6078093,-0.111689,0.2788628,-0.20088
0.1070471,-0.0340413,0.1638797,-0.06185552
-0.9979629,0.4239534,-0.0674368,0.201182
-0.5030222,-0.03211068,0.0718937,-0.1457393
-0.4697283,0.5370951,0.3871941,-0.1147157
-1.026328,0.4755252,0.3780183,-0.1450708
-1.112142,-0.05863031,0.2158178,0.05385955
-0.6494381,0.2327446,0.1836994,-0.119476
-0.05823199,0.0367573,0.04269664,-0.1714476
-0.5227775,0.07320304,0.215153,-0.1862775
-1.15942,0.5350923,0.151679,0.1422861
-0.1706078,0.130804,0.3692805,-0.03821298
0.0514047,0.02337372,-0.07599179,-0.02751815
-1.166549,0.4031594,0.01416393,-0.2145421
-0.4725599,0.4223437,0.03137102,0.07242753
-0.3356462,0.3687138,0.01676858,0.1651636
-0.1166845,-0.01633739,0.1725377,-0.1468592
-0.1705403,0.506692,0.3998513,0.1058981
-0.1271582,0.0189154,0.284434,0.0839925
-0.8262793,0.2958821,0.2058356,0.09143652
-0.3660004,0.4711849,0.1765344,-0.2194905
-0.7711682,-0.1141892,0.2033574,-0.06955051
0.06314972,0.2289969,-0.1458936,-0.04761572
-1.052273,0.3687523,0.4096464,0.1104384
-0.6830769,0.3381193,0.06366606,0.09571281
-0.6662665,0.5088477,0.2598188,-0.141842
-0.2645404,0.421335,0.01231103,-0.01506331
-1.091725,-0.0920404,0.01209949,0.09983527
-1.142599,0.373651,0.3238507,0.007841245
-0.8639734,-0.08303538,0.3102935,0.1915949
-1.140402,-0.09999874,-0.1410837,0.06626724
-0.6875032,0.2232288,0.3694678,-0.02477275
-0.07741393,0.2671891,0.241675,-0.2309644
-0.2982648,0.4294201,0.0811475,-0.01369204
-0.2244205,-0.01605174,0.3567479,0.1432301
-0.4590386,0.0316809,-0.09600906,-0.1827446
-0.220734,0.3021376,-0.05489862,-0.1247235
0.1176686,-0.04809357,0.03593519,-0.07439821
-0.317509,0.3061311,0.2745992,0.1152135
0.04885091,0.2064821,0.393364,-0.2477501
-0.8277248,-0.02061169,0.2735414,0.1196531
-0.9583529,0.1843075,-0.09229095,0.1590767
-0.8625223,0.4482336,0.08290159,0.2075919
-0.1509083,0.317933,0.4293142,0.1783584
-1.185022,0.5432845,0.08877095,-0.2355232
-0.8916989,0.2596447,-0.1338187,0.01667548
-0.4350196,0.155148,0.08628094,0.2156279
-0.3977466,0.5174449,0.2557552,-0.1513942
0.1305077,-0.1417181,0.1009387,0.07079353
-1.186322,0.4682706,0.005420553,-0.01830537
0.04163044,0.3115067,0.1829366,-0.2168175
-0.1729027,0.3767668,0.2590299,0.1273128
-0.4040529,0.3294697,0.1801508,-0.1177559
-0.570788,0.1753481,0.3921792,-0.1538585
-0.4589733,0.4672508,0.198391,-0.07624145
-1.056045,0.2768517,0.07073266,0.003192632
-1.210411,0.1697912,-0.1368283,0.07246342
-0.02189823,0.06739222,0.3977219,-0.1576339
0.08463806,-0.08544973,0.265309,0.07340204
-0.07335784,-0.07876265,0.08237789,0.0229648
0.07872065,-0.03306543,-0.05000158,-0.1099264
0.02817769,-0.0914898,-0.1079437,-0.2213521
-1.24316,0.4557914,0.1022042,-0.2255143
-0.2523938,0.07527625,0.367698,0.1646937
-0.5968791,-0.0226099,-0.02345083,0.2227901
-0.08372351,0.3555459,-0.06734569,-0.028833
-0.1560178,-0.1442072,0.3662407,-0.1116555
-0.5481844,-0.1205081,0.43691,0.07190457
-0.6830449,0.2065281,0.4071516,0.005502353
-0.2605382,0.1633822,0.1177361,0.2274838
-1.093096,0.05461054,0.3914192,0.1006097
0.128153,0.1786083,0.4041809,-0.07260256
0.1281209,0.3206732,0.004464262,-0.2148104
-0.933297,-0.007902441,-0.01689638,-0.01658895
-0.72251,0.1187258,0.01462199,0.1503076
-0.7825814,0.4083759,0.2476943,0.03908192
-0.9975383,0.2304971,0.1523694,-0.1685985
-0.06999807,0.2357757,0.1386904,-0.09872708
-0.4216657,-0.08636977,0.1016559,-0.244253
-0.9592786,0.1510543,-0.01658493,-0.1151071
-1.242109,0.5323679,0.3548385,-0.05095702
-0.06657839,0.5091177,-0.0169026,0.2027495
-0.679691,-0.04493478,0.4114105,-0.09020618
-0.5233814,0.1179512,0.04493737,-0.04231667
0.07544914,-0.009340145,-0.06260947,-0.04123806
-1.216174,0.4970357,0.07683378,0.244775
-1.142795,-0.08741244,-0.07648174,0.06226131
-0.7084593,0.1971792,0.3899402,0.1120476
-0.1050416,0.01971689,0.08457365,0.1049091
-1.081392,-0.1399822,0.2633233,-0.1913003
-0.3836366,0.2919297,0.3312972,0.1701416
-0.7808989,0.5199527,0.009352763,-0.1515544
-0.5036994,0.5490877,0.1636818,0.06999485
0.08860061,0.4274959,-0.06926226,-0.01123609
-0.8451995,0.2958422,0.247357,0.02009172
-1.158525,-0.1190378,0.3925291,-0.1113672
-0.5011235,0.5090017,0.4048625,0.2131818
-0.1193705,0.1362297,0.2095174,-0.1058305
-0.498052,0.3703688,-0.1305682,0.09162999
-0.7764158,0.4493614,0.1599743,-0.1512749
-0.01525759,0.005095048,0.3182798,-0.2455041
-0.1841935,0.3240486,0.1804307,0.1913819
-0.2001876,0.1662522,0.1060683,0.08338723
-1.010174,0.4262384,0.1346074,-0.1357012
-0.6503522,-0.06264526,0.1721807,0.03422452
-0.7905564,0.5142982,-0.0533404,0.210833
-0.975884,0.4038666,-0.1074624,0.20704
-0.316561,-0.1025097,-0.02783227,-0.03000427
-0.711586,0.01118873,0.2119524,-0.08227773
-0.0760483,0.07163736,-0.02935905,-0.225117
-0.2037627,0.2815764,0.1796595,0.1691097
-0.069607,0.4855619,0.432697,0.245185
-0.3529581,0.5023898,0.2021216,0.1312768
-0.7364611,0.2278417,0.08103098,0.1411032
-0.004301174,0.3700582,-0.0320164,0.0243597
0.05533608,-0.02620665,-0.01870921,0.1608848
-0.5382663,-0.04493481,0.029548,0.205175
-0.1768677,0.07670329,0.4070021,-0.1540163
-0.3875141,-0.09938865,-0.147775,-0.1229022
-0.9113476,0.3397428,0.1006833,0.1827296
-1.205649,-0.1291161,0.4214255,-0.1692224
-0.2699806,0.1712805,0.03109115,-0.05883208
-0.686612,0.121718,-0.02576814,-0.169856
-0.416968,0.1105591,0.2687084,0.08428128
-0.9245248,0.4355754,0.4403712,-0.07961685
-0.1177489,-0.1341487,-0.1300046,-0.2024763
-0.4162417,-0.01403292,-0.008315676,-0.1250096
-1.215218,0.1110531,0.241612,0.2085348
-0.08481251,0.326415,0.3612725,-0.1804151
-0.239875,-0.02404167,-0.06682672,0.08535414
0.02881677,0.3521114,-0.110667,-0.002835983
-0.62986,-0.1209917,0.3687109,-0.2423779
0.09709579,0.5120579,0.1672064,0.01066556
-0.839598,0.1392353,0.02666196,0.1767608
-0.6584454,0.3902308,0.1011528,-0.1216812
-1.158385,0.4102011,0.4372366,-0.003223528
-0.2246083,0.5291694,0.224141,-0.0311338
-0.3650122,0.4863916,-0.1136945,-0.01935714
-0.6832538,0.1669971,0.1005537,-0.2196272
-0.9710707,-0.05589125,0.1904414,-0.1107504
-0.9634694,-0.1493916,-0.02399818,-0.2400066
-0.6725102,0.3201102,0.4239763,-0.2383977
-0.9759034,-0.1026217,0.4337054,0.1810398
-0.8180784,0.1051553,0.000143775,-0.2227893
-0.9403324,-0.102725,0.3901625,0.112999
-0.143336,0.1011287,0.01968057,-0.02156174
-0.07462191,-0.02663737,0.06623217,0.07091166
-0.8999796,0.5359344,-0.006433485,-0.1365249
-0.2336573,0.4120067,0.4210043,0.1705943
-0.001700059,0.3440731,0.05269093,-0.0193085
-0.7400336,0.1615144,0.310518,0.1842533
-0.03378483,-0.1254003,-0.0240905,-0.03085773
-0.5590008,0.08502847,0.4057096,0.07185029
-0.6736479,0.3364115,-0.1326698,0.06423228
-0.9050889,0.1968077,0.2304844,0.03609584
-0.8611821,0.3024445,0.3241319,-0.2302468
-0.05177879,-0.09053885,0.4037913,-0.001032859
-1.137311,-0.02097567,0.4168891,0.2426729
-0.04332274,-0.0386581,0.4189514,0.09982441
-0.4179603,-0.01112743,0.1046554,-0.1823585
-0.04841217,0.3668074,0.2793368,-0.2113199
-0.234287,0.1338087,0.2721758,0.2353879
-0.3245927,0.05870785,0.2310815,-0.09650598
0.06318265,0.06435818,0.2444741,-0.122474
-1.163652,0.4025389,-0.142914,0.09007464
-0.3733533,0.1278241,0.2601423,-0.2479317
-0.1378747,0.2540632,0.3259691,0.2319326
-0.4285746,0.4865687,-0.1079367,-0.08758941
-0.3569965,0.1413331,-0.1346507,0.05513105
-0.353737,0.2745611,0.3079692,0.08136493
-1.044559,0.4713734,0.2850416,-0.02079809
-0.1259671,0.03750452,0.2884052,0.1236363
-0.3218318,0.1856431,-0.01268154,0.1284482
-0.6746583,-0.1455908,0.379914,0.2295488
0.1312629,-0.000186721,0.3043425,0.1553415
-0.9584273,-0.05886971,0.1070638,-0.1100276
-0.9322346,0.5257419,0.1152237,-0.178897
-0.6593519,0.1882951,-0.05461199,-0.005491439
-0.923964,0.4085088,0.06756898,0.06461998
0.04405964,0.1007465,-0.1242618,0.04879888
-0.7195579,0.5359952,-0.04440109,0.04915229
-1.131281,0.3631277,0.08337238,0.233327
-0.6124077,0.1349021,0.2032641,0.1933413
-0.7746555,0.280387,0.1195974,-0.08189268
0.07964978,-0.1497264,0.3060292,-0.09411131
-0.9969287,0.3978976,0.09929967,-0.0252413
-0.1235392,0.007046087,0.1345138,0.0215279
0.01042686,0.4419102,0.4352892,0.169856
-0.01737876,0.2192891,0.3021878,0.2326019
-0.05191157,0.2284998,-0.1022034,-0.04774389
-1.029972,0.2173869,0.2057339,0.02362387
-0.1553945,0.1779214,0.1576394,-0.2108907
-0.6592777,-0.05857596,-0.01308868,-0.1200329
0.06890925,0.1605445,-0.1026252,0.04199949
0.1100477,0.2451619,0.4230008,-0.03687883
-0.02087899,-0.0576828,0.2256221,0.1123559
-0.2609332,0.08370456,0.3758654,-0.03969738
-0.4168096,0.01441469,-0.02432868,0.1201515
-0.5220819,0.4000722,0.2758608,0.02008785
-0.7869721,-0.0924228,-0.1390764,-0.1028194
-1.056905,0.3127891,0.4473902,-0.2487351
-0.1300165,0.2588668,-0.06092607,0.1795598
-0.5985938,0.2383172,0.01542696,-0.02268426
-1.135841,0.3488763,0.02108818,-0.09399978
-0.06876623,-0.1208068,0.02763372,-0.06930698
-0.8484399,0.3605898,0.1666834,-0.2245752
-0.3123084,0.09159522,0.05134291,-0.1681446
-0.3545607,0.3200346,-0.05447163,0.1906004
-0.1389744,-0.04792874,0.1039112,-0.2376242
-0.9470687,0.319374,0.3856909,-0.08966453
-0.7040778,0.0918516,-0.1364511,-0.05725701
-1.220539,-0.05891276,0.07809838,0.2214406
-0.01534562,-0.07062114,-0.1011736,-0.1252329
-0.1120364,0.002568899,-0.0255274,-0.06374357
-0.1151456,-0.1113709,-0.03619337,0.00701959
-0.08707935,0.08382713,0.2138464,-0.2086079
-0.01157376,0.3410621,0.1447169,-0.2277365
-1.004668,0.3777453,0.09675155,-0.1099054
-0.1635097,-0.01907708,0.01747386,-0.1134463
-0.3124925,0.5456565,0.1667954,-0.2195515
-0.02358028,0.02279356,0.03909555,-0.08365558
-1.133811,-0.08909641,-0.07170347,0.1494798
0.001483992,0.4761717,-0.09813994,0.09652345
-0.7132426,0.1282624,0.4001323,-0.09991713
-1.180949,0.09133438,-0.1136218,0.05399156
-0.8616496,0.411384,-0.08094494,-0.1572697
-0.2482151,0.4005857,0.315769,0.2461459
-0.4658098,0.0461194,-0.0349856,-0.001831775
-0.5982246,0.4975359,0.0890596,0.03669055
-0.9212015,0.3432593,0.3563978,-0.1071169
-0.7218789,0.5042167,-0.05729912,0.04601116
-0.3101223,-0.1390679,-0.08428744,-0.1981045
-0.3132,0.02953106,0.356482,0.01534448
-0.1175993,0.1866843,-0.1364465,0.08862906
-0.6105818,-0.04290593,-0.03237813,0.1598698
-1.051099,-0.08800046,-0.04836501,-0.05541415
-1.069834,0.2592373,0.3355585,-0.1059668
-0.6873661,0.06407122,0.2623134,-0.2352399
-0.6127617,0.2860891,0.1440198,0.01994679
-1.182945,0.1893162,0.1893538,0.1541214
-0.8430038,0.4124194,0.07832143,-0.2134376
-1.237045,0.3303087,0.006875893,-0.1205828
-1.061492,0.2389224,0.3614974,-0.2190144
-0.1579299,0.3987913,-0.07870711,-0.0662857
-0.05708275,-0.1421727,0.3143116,-0.02689255
-0.5766996,0.4737587,0.1192177,-0.2312336
-0.7884554,0.3653805,0.1549162,0.1829938
-1.138716,0.05547023,0.1122771,0.01339993
-0.8350321,-0.001584133,0.2653731,0.02443575
-0.231405,0.433535,-0.02844486,-0.1207921
-1.072326,-0.04021496,0.301806,0.1743408
-0.2283401,-0.07693129,-0.08119721,-0.2371692
-0.7228869,0.4635704,-0.01559444,0.08016842
-1.249569,-0.1075372,0.2848654,0.00459376
0.03739728,0.3451865,0.07246542,-0.09294279
-0.7790805,0.01485543,0.02609242,-0.1643791
-0.9439821,0.4613382,0.04057352,0.01451784
-1.109347,0.1600003,0.4360799,-0.2473618
-0.681415,0.4013531,0.02846472,-0.1421635
-0.4845596,0.2126857,0.2954638,-0.04400386
0.1340597,-0.07453058,-0.1335826,-0.09087323
-0.254236,0.02054882,0.2545178,0.1268665
0.02571997,0.4303782,-0.1474731,-0.02495491
-0.768721,0.2261752,0.2369384,-0.1958565
0.04958599,-0.1152658,0.2407478,0.225237
-1.063429,0.4295831,-0.009319441,-0.1562243
-0.1565273,0.3874707,0.05340563,-0.08336745
-0.2717199,0.03495596,0.1605293,0.1827812
-0.4841831,0.1634262,0.1488077,-0.09751079
-0.1364003,0.08228958,0.1205404,0.2148194
-0.1972986,0.549327,0.4074237,-0.002372013
-0.995358,-0.08606241,0.4025531,0.09603616
-0.9449437,0.5385871,0.1519016,0.0517869
-0.0499295,0.4646223,-0.1285276,0.11086
-0.1739212,0.2012746,0.1641394,0.03518601
-0.1384582,0.4842902,0.1004557,0.002370456
-0.6172128,0.5054177,0.1578602,0.06968426
-0.833452,0.0720077,0.1155168,-0.1791887
-0.06041945,0.07525771,0.04452218,0.09595131
-0.002777027,0.2502277,-0.08476002,0.06761431
-0.3900232,0.2211509,0.1940421,-0.1851516
-1.153967,0.4687219,0.3110046,-0.1878123
0.1479355,0.3699523,0.1067954,-0.07064504
-0.2342187,0.00992558,-0.004941906,0.02914128
-0.1613449,0.0436491,0.1267077,0.003954761
-0.269106,0.2888469,0.371099,-0.1593272
-0.4384034,0.4727372,0.3952726,-0.08156359
-0.4988234,0.09776406,0.1968772,-0.2145896
-1.062356,0.04800247,0.007419012,-0.05367891
-0.1376841,0.0912292,0.2507708,-0.1992507
-0.4365484,0.3363329,0.1161896,0.07944205
-0.2593606,0.3466839,0.3769772,-0.1071961
-0.7806679,0.1094003,0.3354198,0.0613192
-0.102143,0.4428444,0.3402019,-0.02403804
-0.7325189,0.3243654,0.4133454,-0.098607
-0.9301612,0.05732652,0.447525,0.09405584
-0.8668952,0.3804137,0.3797537,-0.16359
-0.2426693,-0.0281597,0.1930919,-0.105949
-0.7817881,0.3089792,0.42475,0.1658025
0.04034233,0.02235107,-0.07261093,0.03707586
-0.1012772,0.1123958,0.2851593,0.2259666
-0.3148063,0.4231266,-0.1138552,-0.237339
-1.148172,0.1438381,-0.1122883,0.2041693
0.0609851,-0.01056754,-0.01731744,-0.02841835
-0.6359159,0.1852606,0.4054119,0.01264406
-1.080382,0.1601551,0.09648167,-0.07431169
-0.9690369,0.3195329,0.2797747,-0.2333006
-0.5486875,0.1020297,0.01020177,0.1139292
-0.9476863,0.192061,0.3341364,0.128287
-0.2964913,-0.01400444,-0.1254144,0.01972989
-0.763507,0.508874,0.3864794,-0.08061347
-0.4823556,0.3183444,0.2826904,-0.1227478
-0.7972246,0.2283211,0.01567591,0.09224579
-0.9302536,0.5271497,0.2948245,-0.09739439
0.1025397,0.2396848,0.3491235,-0.03344507
-0.3056753,-0.146556,0.39954,-0.2092904
-0.3339993,0.4563623,-0.146729,0.03700307
-0.6991245,0.4931473,-0.1014853,-0.124321
-0.04607138,0.5454172,-0.00722295,-0.1422895
-0.8524327,0.2630594,-0.09355263,0.006673172
-0.9196497,0.2372405,0.3258534,0.07193727
0.1164925,0.1462675,0.4221186,0.1770284
-0.209544,0.106016,0.2006521,0.1329119
-1.091094,0.4691421,0.3416882,-0.1121701
-0.3093691,0.02636392,0.02459652,0.1909448
-0.4805416,0.02572992,0.3404222,0.2268736
-0.4503311,0.3184154,0.003417494,0.169908
-0.4204215,0.1669468,0.3101166,-0.08063309
-0.995421,0.02660621,0.2786973,0.05094396
-0.3913697,0.311397,-0.04643131,-0.05065477
-0.3058421,0.07188141,0.3098219,0.2205116
-0.8622738,0.3622349,-0.06145722,0.1297939
-0.5059493,0.149665,0.2975139,0.02637865
-0.6006468,0.2472793,0.4305565,0.1913903
-1.208674,0.01054824,-0.07363589,0.243056
-0.5559563,-0.1311354,-0.1086155,0.05967339
-0.2067972,0.5409649,0.3574667,0.04599746
-0.1659183,0.4028005,0.01718819,0.1897044
0.09740799,0.001480182,0.3488666,0.1473799
-0.9933348,0.1553111,0.275742,0.1928316
0.02000685,0.2414717,-0.1139493,-0.1489572
-0.0523138,0.1464935,0.3517256,-0.09964001
-1.113754,0.5490727,-0.0325518,-0.2095433
-0.8953967,-0.122549,-0.09911696,0.09794094
-0.6296058,-0.09800103,0.05963687,-0.07629885
-1.144435,0.4662288,0.03482212,0.182592
-0.4206642,0.1291164,-0.01280864,-0.2093021
-0.1735115,0.3879142,0.2557507,0.1733526
-0.1729765,0.4090141,0.1792076,-0.1302799
-0.560473,0.08261747,0.2446241,-0.2131611
-1.070723,0.2178955,0.160521,-0.02691073
-0.8799896,0.4471269,0.1250914,-0.08329812
-0.04012132,0.1349886,-0.05422533,-0.05460787
0.1385012,0.3106812,0.435296,-0.1169895
-1.218941,0.1263785,0.3866683,0.01329818
-1.082637,0.203231,0.4364821,-0.1768992
-0.3524407,0.2313676,0.1295276,0.02077632
-0.4592213,0.2001933,-0.04845188,0.04801622
-0.1279559,0.2832364,0.1651696,-0.02366059
-0.07906361,-0.0264777,-0.04475828,0.1823121
-0.8806507,-0.02229801,0.05527938,0.001444106
-0.01181564,0.3168464,-0.02940458,0.1915255
-0.7230083,0.1400632,0.3786226,0.2135429
-0.3243871,0.4543684,0.1770644,-0.1226011
-1.161367,0.2126307,0.3256996,0.152687
0.02327171,0.1331001,0.2212659,0.1364374
-0.6963809,0.2335373,0.07208395,0.1289056
-1.081464,0.2581678,0.2501027,0.18444
-0.4596995,-0.1104,0.2158286,-0.1848491
0.02768378,-0.05252325,0.04146069,0.1872899
-0.6282647,0.528145,0.4319043,-0.23522
-0.7799634,0.01465133,0.3587258,0.2267276
-0.7183475,-0.04291047,0.3819538,-0.1847906
-0.8024093,0.3608648,0.2365338,-0.1643485
-0.08724331,0.5198266,0.1970375,-0.001931337
-0.8159411,0.3813011,-0.08865022,-0.2360119
-0.1217685,0.01236084,0.2529065,-0.2496634
-0.3416649,-0.02967164,0.4074552,-0.148913
-0.4707687,0.02880131,0.3510262,0.1639856
-0.6558422,0.3320527,0.07925931,0.1689821
-0.3779771,0.3185578,0.4085074,-0.1281953
-1.051631,0.4608366,0.02185323,-0.06856886
-0.7844925,0.3914778,0.3547323,0.1367669
-0.07831777,-0.07635999,0.2253388,0.1463353
-0.00878268,0.3037903,-0.05526249,0.2352412
-0.9614293,-0.1445894,-0.08921225,-0.2166264
-0.9484692,0.4261261,0.0631215,0.05958775
-1.029679,0.1449837,0.126192,-0.08298242
-0.6311282,0.3206085,0.3346565,-0.1297717
-1.035035,-0.1082132,-0.130083,0.02453559
-0.7601419,-0.0665021,0.1424311,0.06861323
-0.1290437,0.304265,0.409799,-0.09123619
-0.03118766,0.4153472,0.3361639,0.1513987
-0.05083636,0.04260428,0.2100191,0.05615431
0.1367683,0.07735209,0.1122022,-0.001503183
-0.3897261,0.06737773,0.2410799,0.2469712
-0.391851,0.3952699,-0.1081962,0.1814583
-0.9309107,-0.1140802,0.02080921,-0.02002964
-0.817246,0.1439118,0.04970601,0.2109612
-0.9590388,0.3011573,0.1874817,-0.2142781
-0.5315287,0.4970076,0.258779,-0.2342563
-1.238616,0.5057185,0.2492799,-0.1112964
-0.2177237,0.2975386,0.2691545,0.1376388
-0.8211377,0.4304379,0.006930678,-0.1906268
-0.2924651,0.05198901,-0.06574941,0.0685988
-0.9131109,0.4252479,0.1795896,-0.1443065
-0.7282941,-0.07912982,-0.09501588,0.003470111
-0.8049033,0.5442651,0.01814805,0.2323349
-0.07550543,0.2943868,0.3881979,-0.23414
0.1124359,0.205273,0.1145875,0.1489667
-0.4492022,-0.06409338,0.2571734,-0.08697334
0.1067928,0.07285093,0.3554827,-0.1791734
-0.3578842,-0.1071064,0.2597788,-0.1215501
-0.5797045,-0.04926642,0.08115184,0.152514
-1.042953,0.4562111,0.4308216,0.142163
-0.2370444,-0.07160312,0.256808,0.2490879
0.06969509,0.07384584,0.4483104,0.1565639
-0.3962724,0.3940982,0.2278465,-0.1252063
-1.17885,0.2700556,-0.01194722,-0.1904556
-1.220172,-0.08370354,-0.141324,0.1881568
-1.042636,0.1737184,0.4416801,0.1707788
-0.491346,0.08694373,0.3728266,0.1173024
-0.7263989,0.5031469,0.4369806,-0.1241055
-0.5996531,0.3724248,0.0878574,-0.03823018
-0.907692,-0.1383407,0.3921457,-0.1499354
-0.4458717,0.3509409,0.05829858,0.05082438
-0.9118306,0.4809376,0.03719771,-0.1007288
-0.551793,0.2963461,-0.08053421,-0.2205899
-0.05130275,-0.03092297,0.3335811,0.1675916
-0.06068018,0.1080761,0.03058044,-0.04383391
-0.1937088,0.1037679,-0.1390486,-0.2025995
-0.2135451,0.4221944,0.2345641,-0.1847242
-0.4260462,0.26935,0.2959651,-0.1086263
-0.7197715,-0.05957238,0.05429227,-0.2360943
-0.8140737,0.5135026,0.3839906,-0.004519775
-0.6975838,0.09201407,0.1965938,-0.1766199
-1.00447,0.3807242,-0.1448472,0.05673277
-0.1631218,0.4737667,-0.1026052,-0.1164462
-1.044527,-0.1362759,0.3004523,0.1432187
-0.9980652,0.05968949,0.4138275,0.108046
-0.2118057,0.2702798,0.2752452,0.1798992
-1.172881,0.09175398,0.05349111,-0.02519799
0.01244009,0.2329527,0.00582138,0.08806437
-0.7575092,0.07506392,0.2466924,-0.008592259
-0.1087756,0.1329548,0.1953056,-0.1464864
0.02808541,0.5325074,0.3654415,0.1642647
-1.212172,0.2464247,0.07607223,-0.2498632
-0.4999597,0.09808735,0.1718745,-0.05663175
-1.109831,0.1034552,0.2430402,-0.1460881
-1.166981,0.4890981,-0.03488476,-0.1132924
-0.3400837,0.2488458,0.2905439,-0.2109736
-0.2397107,0.4742134,0.284684,-0.137668
-1.143366,0.3232728,0.3119558,-0.07728826
-0.3723004,-0.1172219,0.2276718,-0.05033402
-0.3036154,0.4013093,-0.02584428,0.05043842
-0.2421656,0.5127851,-0.004398886,0.1780647
-0.4800816,0.224605,0.02710142,0.2200424
-0.5998784,-0.1118128,-0.04496925,-0.1004268
-0.8574951,0.480014,0.3375307,0.1579653
-1.17757,0.3755309,0.01570198,0.08060128
